conversation_id,tweet_id,created_at,username,full_text,like_count,retweet_count,reply_count,is_quote_status,user_followers,lang
1800078698386776422,1801636324405088315,Fri Jun 14 15:22:27 +0000 2024,Bertemujodoh,@detikcom Ini PSI ya ?,0,0,0,0,0,in
1800078698386776422,1801125226107068803,Thu Jun 13 05:31:31 +0000 2024,p_widyanto,@detikcom Kasih...berapapun kasih..duit joko banyak,0,0,0,0,0,in
1800078698386776422,1801029473065926665,Wed Jun 12 23:11:02 +0000 2024,RizaPermadi1,"@detikcom Bakal jauh dr berhasil IKN..
Ujung2nya masuk Bui semua..",0,0,0,0,0,in
1800078698386776422,1800770440908181622,Wed Jun 12 06:01:44 +0000 2024,Imgsyln_,@detikcom https://t.co/csbMrgRH3S,0,0,0,0,0,qme
1800078698386776422,1800765761725804670,Wed Jun 12 05:43:08 +0000 2024,nntweetnn,@detikcom Tiga puluh Triliun? Pakai uangnya sendiri saja. Public menolak.,0,0,0,0,0,in
1800078698386776422,1800749825635602489,Wed Jun 12 04:39:49 +0000 2024,SuhariadiHarry,"@detikcom Bocah ingusan mimpin pembangunan IKN, paraaah. Ni",0,0,0,0,0,in
1800078698386776422,1800745654534517182,Wed Jun 12 04:23:14 +0000 2024,SyahlanR71315,"@detikcom Kemarin katanya sisa angaran buat IKN yg bersumber dari APBN tinggal 16 T, tiba² bocah ingusan minta tambah 29.8 T, uangnya dari mana yg 12.8T lagi, dari tunggu TAPERA?",0,0,0,0,0,in
1800078698386776422,1800739148523081826,Wed Jun 12 03:57:23 +0000 2024,SuriaB5,"@detikcom Manusia Hina, sangat menjijikan.",0,0,0,0,0,in
1800078698386776422,1800735821261328401,Wed Jun 12 03:44:10 +0000 2024,varietas73,"@detikcom Weleh2...kwmungkinan ngak akan beres, KPK lakukan pengawasan pada semua pejabat yang lagi ngurusin IKN, anggran besar banget",0,0,0,0,0,in
1800078698386776422,1800728288924754200,Wed Jun 12 03:14:14 +0000 2024,LokalPendaki,@detikcom Proyek bancakan nih.... Nambah utang jadi gak kari karuan,0,0,0,0,0,in
1800078698386776422,1800725498185879557,Wed Jun 12 03:03:09 +0000 2024,4benyaQiqin,"@detikcom Walaupun gak lolos parlemen tp kadernya dapat jatah maknyus, usaha tak khianati hasil. Bentar lagi mendominasi kementrian 👍🏻👍🏻👍🏻",0,0,0,0,0,in
1800078698386776422,1800724812182274338,Wed Jun 12 03:00:25 +0000 2024,rizki_ariesa,@detikcom Hancurrrrr,0,0,0,0,0,in
1800078698386776422,1800705468928827571,Wed Jun 12 01:43:33 +0000 2024,Del_tahta,@detikcom Palak lagi rakyat,0,0,0,0,0,in
1800078698386776422,1800698082285547996,Wed Jun 12 01:14:12 +0000 2024,bangbungwae,@detikcom Semua2 koq minta tambahan.. Woiii..gak mikir apa yak?..Pikirin itu utang NKRI sdh membludak.. Pikirin cara melunasinya.bukan malah efisiensi pengeluaran.. Klo cuman nambah hutang lagi.semua org bisa bro,0,0,0,0,0,in
1800078698386776422,1800682710182297786,Wed Jun 12 00:13:07 +0000 2024,Malindeman23,@detikcom Ooo ini plt nya😳😳😳,0,0,0,0,0,in
1800078698386776422,1800666141481996659,Tue Jun 11 23:07:17 +0000 2024,Pegawai14,"@detikcom Muwakakakakak
Anggaran terooooooosssss",0,0,0,0,0,tl
1800078698386776422,1800660183666069607,Tue Jun 11 22:43:37 +0000 2024,Rawing1274,@detikcom Nyari jgn Mnta jul,0,0,0,0,0,in
1800078698386776422,1800653692934164604,Tue Jun 11 22:17:49 +0000 2024,NowToegi,@detikcom Cah cilik muka boros ternyata juga mata duitan. Rambut ponimu mana Jul ?,0,0,0,0,0,in
1800078698386776422,1800652891004285397,Tue Jun 11 22:14:38 +0000 2024,elisemom1,@detikcom Raine nggateli,0,0,0,0,0,in
1800078698386776422,1800650105881546992,Tue Jun 11 22:03:34 +0000 2024,berkelana81,"@detikcom Rezim konoha bener2 kuras duit rakyat,dia enak2,an minta yang tanggung rakyat kecil",0,0,0,0,0,in
1800078698386776422,1800609896754528695,Tue Jun 11 19:23:47 +0000 2024,Slamet_24wiro,@detikcom Cuan maning....👍👍👍👍👍,0,0,0,0,0,es
1800078698386776422,1800596649452114364,Tue Jun 11 18:31:09 +0000 2024,rezpahlevi,"@detikcom Tenang, rakyat yg bayar sampe 7 turunan lu jul.",0,0,0,0,0,in
1800078698386776422,1800593475731407129,Tue Jun 11 18:18:32 +0000 2024,Alqadriwahyu14,"@detikcom Tukang ketoprak di angkat jadi camat,mana tahan boss,jaka sembung bawa golog....terusin artinya",0,0,0,0,0,in
1800078698386776422,1800567947297239268,Tue Jun 11 16:37:06 +0000 2024,Priyo__Muhammad,@detikcom Gerombolan otak pekok mengelola uang rakyat ya begini,0,0,0,0,0,in
1800078698386776422,1800552715682246927,Tue Jun 11 15:36:34 +0000 2024,anfalsemangat,@detikcom Sumbernya dari APBN apa investor?.. sudah banyak investor masuk.. coba bukalah biar rakyat tahu,0,0,0,0,0,in
1800078698386776422,1800551889706332513,Tue Jun 11 15:33:17 +0000 2024,StupidHusband87,@detikcom Ga kreatif,0,0,0,0,0,in
1800078698386776422,1800541999105511737,Tue Jun 11 14:53:59 +0000 2024,arjainal21,@detikcom Yahh... lapar banget,0,0,0,0,0,in
1800078698386776422,1800538810587230393,Tue Jun 11 14:41:19 +0000 2024,toxynuscaV2,"@detikcom Bukannya wakil &amp; kepala itu tugasnya nyari investor utk membiayai kerjaan di Ib-Kor-Nep? Lalu krn gagal, kepala sebelumnya diundurin?
Ini malah penggantinya langsung minta anggaran. Dah dari awal gak kompeten? Tapi ya mmg semua mereka spt itu, apa mau dikata",0,0,0,0,0,in
1800078698386776422,1800533409464533275,Tue Jun 11 14:19:51 +0000 2024,Anto32895488,@detikcom Anak kemarin sore bisa jdi wakil plt ikn wkkwkwkkkw negara ni miskin org profesional...sampah2 dipungut sruh urus negara anjing betul,0,0,0,0,0,in
1800078698386776422,1800530956086120728,Tue Jun 11 14:10:06 +0000 2024,risnand59179688,@detikcom Orang model begini bisa apa?????,0,0,0,0,0,in
1800078698386776422,1800526893839728860,Tue Jun 11 13:53:58 +0000 2024,sukalurah,"@detikcom kapasitasnya apa ya raja juli ini jadi plt wakil kepala. gimana mau ga telat, org2 nyari duit doang di pasang, yg terima gaji aja tanpa tau teknis dilapangan 😂🤣",0,0,0,0,0,in
1800078698386776422,1800524658590241247,Tue Jun 11 13:45:05 +0000 2024,mawardi21642,@detikcom 🤣🤣🤣  IKN rada2 akan macet ..🤣🤣,0,0,0,0,0,in
1800078698386776422,1800523212562063773,Tue Jun 11 13:39:20 +0000 2024,24kataareddio,@detikcom Nenek gw jg bisa klo gt2an mah,0,0,0,0,0,in
1800078698386776422,1800521289494577561,Tue Jun 11 13:31:42 +0000 2024,atmajasborneo,@detikcom Enak bener congor,0,0,0,0,0,in
1800078698386776422,1800506957494951953,Tue Jun 11 12:34:45 +0000 2024,Samudra_Biru90,"@detikcom Ambisi proyek pribadi jokowi yang tidak jelas
.
padahal itu duit IKN bisa beli peralatan tempur:

12 mirage 2000-5 ex qatar
36 mirage 2000-6 ex uea
40 mirage 2000-9 ex yunani
40 F16 ex yunani
9 c130j super hercules ex inggris
100 tank harimau
2 fregat duke class ex inggris
.
.
.",0,0,0,0,0,in
1800078698386776422,1800500094514675767,Tue Jun 11 12:07:28 +0000 2024,AFHanin,"@detikcom Kasih. Besok tinggal bikin aturan paksa rakyat iuran lagi, santai aja. 
Gausah sungkan",0,0,0,0,0,in
1800078698386776422,1800491385176633510,Tue Jun 11 11:32:52 +0000 2024,H21J,"@detikcom Hutang lagi, tambah lagi....",0,0,0,0,0,in
1800078698386776422,1800491301093494886,Tue Jun 11 11:32:32 +0000 2024,SoewarnoBudi,@Dani97aza @detikcom Euweuh kasieun si bule...😂,0,0,0,0,0,in
1800078698386776422,1800489259851538828,Tue Jun 11 11:24:25 +0000 2024,faisal_ded16773,@detikcom Duuh..kok wong iki...ajuur,0,0,0,0,0,in
1800078698386776422,1800489062933189098,Tue Jun 11 11:23:38 +0000 2024,LMuhammadiy,"@detikcom Abisin aje bang!!?? 
Mumpung. masih menjabat, apalagi kerja bersama kroni aman, yg penting tau sama tau",0,0,0,0,0,in
1800078698386776422,1800486815432155348,Tue Jun 11 11:14:42 +0000 2024,aruninda,@aisamini @detikcom :'),0,0,0,0,0,qam
1800078698386776422,1800485856811344290,Tue Jun 11 11:10:54 +0000 2024,febaba,@detikcom Tambahh sampe muntah...*Gar*ngModus,0,0,0,0,0,in
1800078698386776422,1800484738215588158,Tue Jun 11 11:06:27 +0000 2024,Herbert_Pa1000,@detikcom Darimana duitnya...🙄🙄🙄,0,0,0,0,0,in
1800078698386776422,1800482460427596248,Tue Jun 11 10:57:24 +0000 2024,adypiliang,"@detikcom Ciri ciri penjilat, setelah mendapat jabatan dan kekuasaan, sudah tergoda dengan duit.
Karena : "" Kekuasaan menggoda untuk korupsi, kekuasaan mutlak pasti digunakan untuk Korupsi, walaupun kekuasaan itu masih PLT 😁😄""",0,0,0,0,0,in
1800078698386776422,1800478998105137660,Tue Jun 11 10:43:39 +0000 2024,RuddyChandra16,@detikcom Oala eloe oeang kau seenak jidat kau mau ditelep yah uang keringst rakyat baj***** bo***(,0,0,0,0,0,in
1800078698386776422,1800469329236095063,Tue Jun 11 10:05:13 +0000 2024,ummadiba,"@detikcom Tebak, duitnya darimana?",0,0,0,0,0,in
1800078698386776422,1800467916812636171,Tue Jun 11 09:59:37 +0000 2024,negerilama,@detikcom Partai ga lolos threshold masih bisa nemplok sana sini,0,0,0,0,0,in
1800078698386776422,1800465378596077816,Tue Jun 11 09:49:31 +0000 2024,Uram0501,"@detikcom Makanya kita ini belum saatnya punya ibukota baru, sdh tahu anggaran selalu defisit malah dipaksakan ga ada lagi sumber pendapatan..akhirnya peras rakyat wajib nabung 2,5% dan 0,5 persen pengusaha..",0,0,0,0,0,in
1800078698386776422,1800461123097096368,Tue Jun 11 09:32:37 +0000 2024,dwinitayu,"@detikcom wong sumber dari apbnny udh 16 atau 20% gt, harusnya kan ada pembiayaan lain, mana investor yang katanya akan banyak masuk?",0,0,0,0,0,in
1800078698386776422,1800459415986045259,Tue Jun 11 09:25:50 +0000 2024,3momss,"@detikcom Demi ikn... keuangan negara  abis²an...
Pajak rakyat digenjot..
Bikin aturan wajib tapera..
Cari sumber dana dengan buat regulasi kenaikan tax dan buat aturan sumber² tax yg baru...
.
Endonesah... ini demi legitimasi seorang presidennya",0,0,0,0,0,in
1800078698386776422,1800455134176280935,Tue Jun 11 09:08:49 +0000 2024,irwananca,@detikcom TOLAK,0,0,0,0,0,eu
1800078698386776422,1800453629654323410,Tue Jun 11 09:02:50 +0000 2024,shxxmiroh,@detikcom akhirnya org PSI dapet jatah jabatan 🤭,0,0,0,0,0,in
1800078698386776422,1800453391254241559,Tue Jun 11 09:01:53 +0000 2024,JhonRinaldo10,"@detikcom Seandainya uang rakyat triliunan itu digunakan untuk bangun perbaikan sekolah2, jalan baru/ rusak, subsidi pupuk petani, tentu jauh berfaedah daripada bangun gedung2 mewah untuk segelintir orang yg tak berguna",1,0,0,0,0,in
1800078698386776422,1800439557365920030,Tue Jun 11 08:06:55 +0000 2024,LunarGosh,@detikcom Setan alas,0,0,0,0,0,in
1800078698386776422,1800438993961771185,Tue Jun 11 08:04:41 +0000 2024,agusYud62540639,@detikcom Oke....drpd nanggung sy kasih 50 t sekalian ya...usul kk cm dikit....😀😀,0,0,0,0,0,in
1800078698386776422,1800434546946756930,Tue Jun 11 07:47:01 +0000 2024,FitriaWorld,@detikcom Maksa bangun ikn padahal uangnya g ada,0,0,0,0,0,in
1800078698386776422,1800433159626264945,Tue Jun 11 07:41:30 +0000 2024,ginanjar_yp,@detikcom Geblek,0,0,0,0,0,nl
1800078698386776422,1800432337127350387,Tue Jun 11 07:38:14 +0000 2024,hihellomega,@detikcom Duit duit duit terooooossss,0,0,0,0,0,nl
1800078698386776422,1800431540364890477,Tue Jun 11 07:35:04 +0000 2024,Awalanur,@detikcom ..nikmatnya anggaran...nikmatnya pengadaan barang &amp; jasa...,0,0,0,0,0,in
1800078698386776422,1800431165947707484,Tue Jun 11 07:33:35 +0000 2024,bayualf1412,@detikcom Niat bgt 🐕,0,0,0,0,0,in
1800078698386776422,1800430754700440049,Tue Jun 11 07:31:56 +0000 2024,Farah69724896,@detikcom Bisa beli peci lagi donk,0,0,0,0,0,in
1800078698386776422,1800428549586964655,Tue Jun 11 07:23:11 +0000 2024,kersopesawatgm1,@detikcom Amaaaaan........tapera cair langsung transfer. Gue transfer via Bluetooth,0,0,0,0,0,in
1800078698386776422,1800428474559344778,Tue Jun 11 07:22:53 +0000 2024,DadarGanteng,"@wansrosadi @detikcom Kok pake daun
Kan berkelanjutan ....tinggal lanjutin semua",0,0,0,0,0,in
